location,latitude,longitude,nearest_airport,full_address
Priddis,50.8847878,-114.3257373,YYC,"Priddis, Foothills County, Alberta, Canada"
Notre-Dame-des-Bois,45.394593,-71.073303,YSC,"Notre-Dame-des-Bois, Le Granit, Estrie, Québec, Canada"
Roblin,51.2282164,-101.3550583,YQV,"Roblin, Division No. 16, Manitoba, R0L 1P0, Canada"
Point Leamington,49.3260845,-55.427536879033454,YQX,"Point Leamington, Newfoundland, Newfoundland and Labrador, A0H 1Z0, Canada"
Zealand,46.0515476,-66.9333575,YFC,"Zealand, Bright Parish, York County / Comté d'York, New Brunswick / Nouveau-Brunswick, E6L 2H2, Canada"
Delburne,52.2,-113.233333,YQF,"Village of Delburne, Alberta, T0M 0V0, Canada"
Halls Harbour,45.2012116,-64.6179772,YZX,"Halls Harbour, Municipality of the County of Kings, Kings County, Nova Scotia, Canada"
Lac la Biche,55.2467859,-111.8354916,YBY,"Lac La Biche County, Alberta, Canada"
Bewdley,44.088843,-78.3210131,YPQ,"Bewdley, Hamilton Township, Northumberland County, Central Ontario, Ontario, K0L 1E0, Canada"
Harrigan Cove,44.931389,-62.2961147,YHZ,"Harrigan Cove, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada"
Cupar,50.9476885,-104.2139781,YQR,"Cupar, Division No. 6, Saskatchewan, S0G 0Y0, Canada"
Govenlock,49.216667,-109.8,HVR,"Govenlock, Reno No. 51, Division No. 4, Saskatchewan, Canada"
Whitchurch-Stouffville,43.9717581,-79.2454446,YKZ,"Whitchurch-Stouffville, York Region, Golden Horseshoe, Ontario, Canada"
Carlisle (Hamilton),43.3942273,-79.9807983,YHM,"Carlisle, Hamilton, Golden Horseshoe, Ontario, L0R 1H0, Canada"
Limehouse,43.6366978,-79.9800317,YYZ,"Limehouse, Halton Hills, Halton Region, Golden Horseshoe, Ontario, L0P 1H0, Canada"
Mont-Joli,48.583875,-68.183899,YYY,"Mont-Joli, La Mitis, Bas-Saint-Laurent, Québec, Canada"
Amherst,45.8286903,-64.2040548,YQM,"Amherst, Town of Amherst, Cumberland County, Nova Scotia, Canada"
Sainte-Paule,48.6606505,-67.5586304,YME,"Sainte-Paule, La Matanie, Bas-Saint-Laurent, Québec, G0J 3C0, Canada"
Baie Verte,49.938848,-56.196442,YDF,"Baie Verte, Newfoundland, Newfoundland and Labrador, A0K 1B0, Canada"
Ming's Bight,49.976838,-56.046753,YDF,"Ming's Bight, Newfoundland, Newfoundland and Labrador, Canada"
Beausejour,50.0619312,-96.5140821,YWG,"Beausejour, Division No. 12, Manitoba, R0E 0C0, Canada"
Shrewsbury,42.299278,-81.9250488,LNN,"Shrewsbury, Chatham-Kent, Ontario, Canada"
Round Lake,44.4975462,-65.0091935,YZX,"Round Lake, Municipality of the County of Annapolis, Annapolis County, Nova Scotia, Canada"
North Preston,44.7453327,-63.4645183,YHZ,"North Preston, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada"
Newcastle,47.0344092,-65.53692408475533,YCH,"Newcastle, Miramichi, City of Miramichi, Northumberland County, New Brunswick / Nouveau-Brunswick, Canada"
Blaine Lake,52.8278099,-106.8778567,YXE,"Blaine Lake, Division No. 16, Saskatchewan, S0J 0J0, Canada"
Fairford,51.5924022,-98.6846792,YDN,"Pinaymootang / Fairford, Division No. 18, Manitoba, R0C 0X0, Canada"
Lytton Indian Reserve 13A,50.2311317,-121.581601,YKA,"Lytton, Thompson-Nicola Regional District, British Columbia, V0K 1Z0, Canada"
Lytton,50.2311317,-121.581601,YKA,"Lytton, Thompson-Nicola Regional District, British Columbia, V0K 1Z0, Canada"
Cold Lake,54.46046,-110.192871,YOD,"City of Cold Lake, Division No. 12, Alberta, Canada"
Smithers,54.7792074,-127.1760991,YYD,"Smithers, Regional District of Bulkley-Nechako, British Columbia, Canada"
Red Lake,51.018938,-93.827362,YRL,"Red Lake, Kenora District, Northwestern Ontario, Ontario, Canada"
Fort Mackay,57.1825744,-111.6378436,HZP,"Fort McKay, Division No. 16, Alberta, Canada"
Blind Bay,44.5249113,-63.824901,YHZ,"Blind Bay, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada"
Lourdes-de-Blanc-Sablon,51.441967250000005,-57.186869516831315,YBX,"Aéroport Lourdes-de-Blanc-Sablon, Chemin de l'Aéroport, Blanc-Sablon, Le Golfe-du-Saint-Laurent, Côte-Nord, Québec, G0G 1W0, Canada"
Curran,45.4944587,-74.9938611,YND,"Curran, Alfred and Plantagenet, Prescott and Russell Counties, Eastern Ontario, Ontario, K0B 1C0, Canada"
Brooks,50.571027,-111.893005,YSD,"Brooks, City of Brooks, Alberta, Canada"
L'Anse au Loup,51.503605,-56.805394173863085,YBX,"L'Anse au Loup, Labrador, Newfoundland and Labrador, Canada"
Grande-Anse,47.8132117,-65.1783457,YVB,"Grande-Anse, New Bandon Parish, Gloucester County, New Brunswick / Nouveau-Brunswick, Canada"
Swift Current,50.2849138,-107.7984496,YYN,"Swift Current, Division No. 8, Saskatchewan, Canada"
Teulon,50.383333,-97.266667,YGM,"Teulon, Division No. 14, Manitoba, Canada"
Blue Mountain,44.864873,-64.5218039,YZX,"Blue Mountain, Municipality of the County of Kings, Kings County, Nova Scotia, B4N 3V8, Canada"
Castlegar,49.316171,-117.663574,YCG,"Castlegar, Regional District of Central Kootenay, British Columbia, Canada"
Mississippi Mills,45.2513293,-76.28995754439111,YSH,"Mississippi Mills, Lanark County, Eastern Ontario, Ontario, Canada"
McLennan,55.707362,-116.9057436,YPE,"McLennan (town), Alberta, T0H 2L0, Canada"
"Saint-Pie-de-Guire, Quebec",46.002685,-72.748375,YRQ,"Saint-Pie-de-Guire, Drummond, Centre-du-Québec, Québec, Canada"
Saint-Jacques,45.9478798,-73.5696171,YMX,"Saint-Jacques, Montcalm, Lanaudière, Québec, J0K 2R0, Canada"
Saint-Édouard-de-Kent,46.5436907,-64.7056191,YQM,"Saint-Édouard-de-Kent, Wellington Parish, Kent County, New Brunswick / Nouveau-Brunswick, Canada"
Stirling-Rawdon,44.375719450000005,-77.59914503994594,YTR,"Stirling-Rawdon, Hastings County, Central Ontario, Ontario, Canada"
Lower Sackville,44.7734627,-63.6884186,YHZ,"Lower Sackville, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada"
Wolfville,45.0914073,-64.3645102,YZX,"Wolfville, Town of Wolfville, Kings County, Nova Scotia, Canada"
Rosemont--La Petite-Patrie,45.5507465,-73.5822897,YHU,"Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (région administrative), Québec, Canada"
Richmond,49.163168,-123.137414,YVR,"Richmond, Metro Vancouver Regional District, British Columbia, Canada"
Contrecoeur,45.8573781,-73.2374307,YHU,"Contrecœur, Marguerite-D'Youville, Montérégie, Québec, J0L 1C0, Canada"
Dutton / Dunwich,42.6640129,-81.5026543,YQS,"Dutton/Dunwich, Elgin County, Ontario, Canada"
Blind River,46.188388,-82.95639,YEL,"Blind River, Algoma District, Northeastern Ontario, Ontario, P0R 1B0, Canada"
Virginia Beach,44.327716,-79.287,YLK,"Virginia Beach Marina, 7751, Black River Road, Georgina, York Region, Golden Horseshoe, Ontario, L0E 1R0, Canada"
Kipling,50.1001332,-102.6331656,YEN,"Kipling, Division No. 5, Saskatchewan, S0G 2S0, Canada"
Pugwash,45.8498385,-63.6629818,YYG,"Pugwash, Municipality of the County of Cumberland, Cumberland County, Nova Scotia, B0K 1L0, Canada"
Mayo,63.59545955,-135.897375889611,YMA,"Mayo, Yukon, Canada"
Saint-Hubert,45.5042755,-73.4216976,YHU,"Saint-Hubert, Longueuil, Agglomération de Longueuil, Montérégie, Québec, J3Y 4B5, Canada"
Radisson,52.4610242,-107.3950488,YXE,"Radisson, Division No. 16, Saskatchewan, S0K 3L0, Canada"
Saint-Charles-de-Bourget,48.4924354,-71.4067741,YTF,"Saint-Charles-de-Bourget, Le Fjord-du-Saguenay, Saguenay–Lac-Saint-Jean, Québec, G0V 1G0, Canada"
Fort McKay,57.1825744,-111.6378436,HZP,"Fort McKay, Division No. 16, Alberta, Canada"
Maisonneuve,45.5563739,-73.5386869,YHU,"Maisonneuve, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (région administrative), Québec, Canada"
Notre-Dame-de-Montauban,46.87803,-72.308235,YRQ,"Notre-Dame-de-Montauban, Mékinac, Mauricie, Québec, G0X 1W0, Canada"
Havre-Aubert,47.2368858,-61.8494512,YGR,"Havre-Aubert, Les Îles-de-la-Madeleine, Communauté maritime des Îles-de-la-Madeleine, Gaspésie–Îles-de-la-Madeleine, Québec, Canada"
Ottawa South,45.3612524,-75.6538927894765,YOW,"Ottawa South, Ottawa, Eastern Ontario, Ontario, Canada"
Caledon,43.875427,-79.858285,YYZ,"Caledon, Peel Region, Golden Horseshoe, Ontario, L7C 2Z2, Canada"
Bedford (Canton),45.1129405,-72.99571703365288,ZBM,"Bedford (Canton), Brome-Missisquoi, Estrie, Québec, J0J 1P0, Canada"
Surettes Island,43.762583,-65.9341732,YQI,"Surettes Island, Argyle Municipal District, Yarmouth County, Nova Scotia, B0W 1B0, Canada"
Bay de Verde,48.0859357,-52.89576,YYT,"Bay De Verde, Newfoundland, Newfoundland and Labrador, Canada"
Bowen Island,49.37682075,-123.36946440852005,CXH,"Bowen Island, Bowen Island Municipality, Metro Vancouver Regional District, British Columbia, Canada"
Justice,49.995668,-99.7975952,YBR,"Justice, Rural Municipality of Elton, Division No. 7, Manitoba, Canada"
Belle Plaine,50.3942989,-105.1560989,YMJ,"Belle Plaine, Division No. 6, Saskatchewan, S0G 0G0, Canada"
Dugald,49.8857175,-96.8428231,YWG,"Dugald, Rural Municipality of Springfield, Division No. 12, Manitoba, R0E 1J2, Canada"
Sainte-Lucie-de-Beauregard,46.737978,-70.023422,YML,"Sainte-Lucie-de-Beauregard, Montmagny (MRC), Chaudière-Appalaches, Québec, Canada"
Camlachie,43.0364448,-82.1630285,YZR,"Camlachie, Plympton-Wyoming, Lambton County, Ontario, N0N 1E0, Canada"
Baxters Harbour,45.2293277,-64.5153128,YZX,"Baxters Harbour, Municipality of the County of Kings, Kings County, Nova Scotia, Canada"
Smoky Lake,54.1136641,-112.4714095,YXD,"Town of Smoky Lake, Alberta, T0A 3C0, Canada"
Baker Lake,64.3188583,-96.0214238,YBK,"ᖃᒪᓂᑦᑐᐊᖅ Baker Lake, ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, X0C 0A0, Canada"
Saint Pauls Station,45.538362,-65.833305,YSJ,"Saint Pauls Presbyterian Church, Main Street, Hampton Station, Hampton, Hampton Parish, Kings County, New Brunswick / Nouveau-Brunswick, E5N 3B2, Canada"
Sainte-Françoise,46.4478017,-71.9828573,YRQ,"Sainte-Françoise, Bécancour (MRC), Centre-du-Québec, Québec, Canada"
Cowessess,50.5812449,-102.6584633,YQV,"Gaa-awaazhishiid / Cowessess, Division No. 5, Saskatchewan, S0G 5L0, Canada"
Sainte-Clotilde-de-Châteauguay,45.1525543,-73.67041489256536,YJN,"Centre communautaire Ste-Clothide de chateauguay, 2e Rang, Sainte-Clotilde, Les Jardins-de-Napierville, Montérégie, Québec, Canada"
Miles Cove,49.541251,-55.784454,YQX,"Miles Cove, Newfoundland, Newfoundland and Labrador, Canada"
Lumsden,49.29413875,-53.58788900435435,YQX,"Lumsden, Newfoundland, Newfoundland and Labrador, A0G 1N0, Canada"
Marshall,53.1928127,-109.7782537,YLL,"Marshall, Division No. 17, Saskatchewan, Canada"
Howie Centre,46.0749685,-60.2689345,YQY,"Howie Centre, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, B1L 1C6, Canada"
Igloolik,69.3788839,-81.7947989,YGT,"ᐃᒡᓗᓕᒃ Igloolik, ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, X0A 0L0, Canada"
St. Williams,42.6673206,-80.4151301,YQS,"St. Williams, Norfolk County, Ontario, N0E 1P0, Canada"
L'Orignal,45.6193572,-74.6930392,YMX,"L'Orignal, Champlain, Prescott and Russell Counties, Eastern Ontario, Ontario, K0B 1K0, Canada"
Saint-Alphonse-Rodriguez,46.18506,-73.692169,YMX,"Saint-Alphonse-Rodriguez, Matawinie, Lanaudière, Québec, J0K 1W0, Canada"
Sainte-Monique (Lac-Saint-Jean-Est),48.7427425,-71.8509989,YTF,"Sainte-Monique, Lac-Saint-Jean-Est, Saguenay–Lac-Saint-Jean, Québec, Canada"
Asbestos,45.776623,-71.932297,YSC,"Val-des-Sources, Les Sources, Estrie, Québec, Canada"
Thessalon Indian Reserve 12,46.2638311,-83.5483478,DRE,"Thessalon, Algoma District, Northeastern Ontario, Ontario, Canada"
Thessalon,46.2638311,-83.5483478,DRE,"Thessalon, Algoma District, Northeastern Ontario, Ontario, Canada"
Saint-Gabriel-de-Rimouski,48.422821,-68.174286,YYY,"Saint-Gabriel-de-Rimouski, La Mitis, Bas-Saint-Laurent, Québec, G0K 1M0, Canada"
Letang,46.7374973,-79.0664529,YYB,"Letang, Témiscaming, Témiscamingue, Abitibi-Témiscamingue, Québec, J0Z 3R0, Canada"
Saint-Maurice,46.468842,-72.531052,YRQ,"Saint-Maurice, Les Chenaux, Mauricie, Québec, G0X 2X0, Canada"
Kingsville,45.7818784,-61.3169024,YPS,"Kingsville, Municipality of the County of Inverness, Inverness County, Nova Scotia, Canada"
Saint-Tite-des-Caps,47.141628,-70.771179,YQB,"Saint-Tite-des-Caps, La Côte-de-Beaupré, Capitale-Nationale, Québec, Canada"
Cap-Pelé,46.2155469,-64.2728793,YQM,"Cap-Pele, Botsford Parish, Westmorland County, New Brunswick / Nouveau-Brunswick, Canada"
Bishop's Falls,49.0153243,-55.501981587456825,YQX,"Bishop's Falls, Newfoundland, Newfoundland and Labrador, A0H 1C0, Canada"
Skownan,51.9477342,-99.6013085,YDN,"Ishkwaawinaaning / Skownan, Division No. 19, Manitoba, Canada"
Matapédia,47.9741641,-66.9531464,YCL,"Matapédia, Avignon, Gaspésie–Îles-de-la-Madeleine, Québec, G0J 1V0, Canada"
Ingleside,44.9954941,-74.9867427,MSS,"Ingleside, South Stormont, Stormont, Dundas and Glengarry Counties, Eastern Ontario, Ontario, K0C 1M0, Canada"
Buchans,48.8241243,-56.8608253,YDF,"Buchans, Newfoundland, Newfoundland and Labrador, Canada"
Keswick Ridge,45.9995877,-66.8994017,YFC,"Keswick Ridge, Bright Parish, York County / Comté d'York, New Brunswick / Nouveau-Brunswick, E6L 1S4, Canada"
Parry Sound,45.6675279,-80.1055284,YPD,"Parry Sound District, Central Ontario, Ontario, Canada"
Crossfield,51.4272738,-114.0309938,YYC,"Town of Crossfield, Alberta, T0M 0S0, Canada"
Crimson Lake,52.457991500000006,-115.03754989786506,YRM,"Crimson Lake, Census Division No. 9, Alberta, Canada"
La Salette,42.9031742,-80.4971076,YQS,"La Salette, Norfolk County, Ontario, N0E 1H0, Canada"
Lachute,45.6560478,-74.3401388,YMX,"Lachute, Argenteuil, Laurentides, Québec, Canada"
Austin,45.1840591,-72.2800175,ZBM,"Austin, Memphrémagog, Estrie, Québec, J0B 1B0, Canada"
Saint Adolphe,47.0649435,-71.3082377,YQB,"Saint-Adolphe, Stoneham-et-Tewkesbury, La Jacques-Cartier, Capitale-Nationale, Québec, G3C 1L1, Canada"
Pennfield,45.1100945,-66.7363835,YSJ,"Pennfield, Pennfield Parish, Charlotte County, New Brunswick / Nouveau-Brunswick, E5H 1Y5, Canada"
Bayside,44.5277768,-63.8070447,YHZ,"Bayside, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada"
Golden,51.2992217,-116.9642955,YRV,"Golden, Columbia-Shuswap Regional District, British Columbia, Canada"
Antigonish,45.7035589,-61.8626826,YPS,"Antigonish County, Nova Scotia, Canada"
Combermere,45.3631614,-77.6182971,YTA,"Combermere, Madawaska Valley, Renfrew County, Eastern Ontario, Ontario, K0J 1L0, Canada"
Sainte-Flavie,48.610347,-68.2304479,YYY,"Sainte-Flavie, La Mitis, Bas-Saint-Laurent, Québec, G0J 2L0, Canada"
Riverview,46.0612076,-64.8033246,YQM,"Riverview, Albert County, New Brunswick / Nouveau-Brunswick, Canada"
Johnstown (Edwardsburgh / Cardinal),44.7446218,-75.4652935,OGS,"Johnstown, Edwardsburgh/Cardinal, Leeds and Grenville Counties, Eastern Ontario, Ontario, K0E 1T1, Canada"
Squamish,49.6980743,-123.1558612,YSE,"Squamish, Squamish-Lillooet Regional District, British Columbia, Canada"
Foam Lake,51.647238,-103.5315944,YQV,"Foam Lake, Division No. 10, Saskatchewan, S0A 1A0, Canada"
Pefferlaw,44.3145736,-79.2029016,YLK,"Pefferlaw, Georgina, York Region, Golden Horseshoe, Ontario, L0E 1N0, Canada"
Red Rock,48.9425393,-88.2592117,YQT,"Red Rock, Red Rock Township, Thunder Bay District, Northwestern Ontario, Ontario, P0T 2P0, Canada"
Chestermere,51.0449653,-113.821414,YYC,"Chestermere, Alberta, Canada"
Saint-Gédéon-de-Beauce,45.853434,-70.641747,YSC,"Saint-Gédéon-de-Beauce, Beauce-Sartigan, Chaudière-Appalaches, Québec, G0M 1T0, Canada"
Arundel,45.9683562,-74.6164546,YTM,"Arundel, Les Laurentides, Laurentides, Québec, J0T 1A0, Canada"
Choiceland,53.491781,-104.4854246,YPA,"Choiceland, Division No. 14, Saskatchewan, Canada"
Cacouna,47.9171789,-69.5016092,YRI,"Cacouna, Rivière-du-Loup (MRC), Bas-Saint-Laurent, Québec, G0L 1G0, Canada"
Hardwood Lands,45.0441764,-63.4937671,YHZ,"Hardwood Lands, East Hants District Municipality, Hants County, Nova Scotia, Canada"
Avondale,45.6364033,-62.3027473,YPS,"Avondale, Municipality of Pictou County, Pictou County, Nova Scotia, Canada"
Lee River,50.31589915,-95.83926020876605,YGM,"Lee River, Rural Municipality of Lac du Bonnet, Division No. 1, Manitoba, Canada"
Fort Richmond,49.793424,-97.1433498,YWG,"Fort Richmond, Winnipeg, Division No. 11, Manitoba, R3T 2Z1, Canada"
Trail,49.0945296,-117.7097659,YZZ,"Trail, Regional District of Kootenay Boundary, British Columbia, Canada"
Saint Peters Bay,46.426711749999996,-62.634619324556404,YYG,"St. Peters Bay, Midgell, Rural Municipality of St. Peters, Kings County, Prince Edward Island, Canada"
Manitowaning,45.742986,-81.810439,YEM,"Assiginack Township, Manitoulin District, Northeastern Ontario, Ontario, P0P 1N0, Canada"
Saskatoon,52.131802,-106.660767,YXE,"Saskatoon, Division No. 11, Saskatchewan, Canada"
Saint-Majorique,48.8891268,-64.5548043,YGP,"Saint-Majorique, Gaspé, La Côte-de-Gaspé, Gaspésie–Îles-de-la-Madeleine, Québec, G4X 6R1, Canada"
Delisle,51.9230936,-107.1354,YXE,"Delisle, Division No. 12, Saskatchewan, S0L 0P0, Canada"
Foothills,50.6445197,-114.044788,YYC,"Foothills County, Alberta, Canada"
Nashwaak Bridge,46.2396795,-66.6131474,YFC,"Nashwaak Bridge, Saint Marys Parish, York County / Comté d'York, New Brunswick / Nouveau-Brunswick, Canada"
Saint-Pierre-Baptiste,46.207161,-71.61438,YQB,"Saint-Pierre-Baptiste, L'Érable, Centre-du-Québec, Québec, Canada"
Sainte-Anne-des-Monts,49.1263278,-66.4849502,YME,"Sainte-Anne-des-Monts, La Haute-Gaspésie, Gaspésie–Îles-de-la-Madeleine, Québec, Canada"
Midway,49.01299,-118.782779,ZGF,"Midway, Regional District of Kootenay Boundary, British Columbia, V0H 1M0, Canada"
Binbrook,43.1208666,-79.8044114,YHM,"Binbrook, Hamilton, Golden Horseshoe, Ontario, L0R 1C0, Canada"
Cherhill,53.8200935,-114.6799922,YZU,"Cherhill, Division No. 13, Alberta, Canada"
Watford,44.5403165,-64.6782635,YZX,"Watford, Municipality of the District of Lunenburg, Lunenburg County, Nova Scotia, Canada"
Gloucester,47.6138405,-65.2210757,ZBF,"Gloucester County, New Brunswick / Nouveau-Brunswick, Canada"
Little Narrows,45.992096,-60.98349,YPS,"Little Narrows, Municipality of Victoria County, Victoria County, Nova Scotia, B0E 1T0, Canada"
Rosebud,51.3,-112.95,YYC,"Rosebud, Division No. 5, Alberta, T0J 2T0, Canada"
Shoal Lake 28A,53.506028900000004,-102.64941800490021,YHB,"ᐹᐦᒁᐤ ᓵᑲᐦᐃᑲᓂᕽ Shoal Lake Cree Nation, ᐹᐦᒁᐤ ᓵᑲᐦᐃᑲᓂᕽ Pakwaw Lake, Division No. 14, Saskatchewan, Canada"
Taber (Municipal District),49.8895343,-112.0488074,YQL,"Municipal District of Taber, Alberta, Canada"
Saint-Eugène-de-Grantham,45.8286557,-72.6124561,YRQ,"Saint-Edmond-de-Grantham, Autoroute Jean-Lesage, Saint-Germain-de-Grantham, Drummond, Centre-du-Québec, Québec, J0C 1K0, Canada"
Pine Lake,52.1120895,-113.4808892,YQF,"Pine Lake, Division No. 8, Alberta, T0M 1S0, Canada"
Saint-Bernard-de-Michaudville,45.827364,-73.062172,YHU,"Saint-Bernard-de-Michaudville, Les Maskoutains, Montérégie, Québec, Canada"
Clark's Harbour,43.4403813,-65.6255717,YQI,"Town of Clark's Harbour, Shelburne County, Nova Scotia, Canada"
Saint-Théodore-d'Acton,45.685077,-72.586327,ZBM,"Saint-Théodore-d'Acton, Acton, Montérégie, Québec, Canada"
Sidney,48.6505788,-123.3983246,YYJ,"Sidney, Capital Regional District, British Columbia, Canada"
McLeod Hill,45.9953987,-66.6684424,YFC,"McLeod Hill, Barton, Fredericton, York County / Comté d'York, New Brunswick / Nouveau-Brunswick, E3A 1B8, Canada"
Dufferin (Charlotte),45.182042949999996,-67.21454906703323,YFC,"Dufferin Parish, Charlotte County, New Brunswick / Nouveau-Brunswick, Canada"
Ascot Corner,45.4491301,-71.7654815,YSC,"Ascot Corner, Le Haut-Saint-François, Estrie, Québec, J0B 1A0, Canada"
Gold River,49.7807549,-126.0473015,YBL,"Gold River, Strathcona Regional District, British Columbia, Canada"
Gananoque,44.3352722,-76.1646638,YGK,"Gananoque, Eastern Ontario, Ontario, Canada"
Takla Landing,55.4816924,-125.9667108,YYD,"Takla Landing, Area C (Stuart Lake/Omineca Valley), Regional District of Bulkley-Nechako, British Columbia, V0J 2T0, Canada"
Saint-Simon-les-Mines,46.209062,-70.679169,YQB,"Saint-Simon-les-Mines, Beauce-Sartigan, Chaudière-Appalaches, Québec, Canada"
Val Rita,49.445807,-82.541656,YYU,"Val Rita, Val Rita-Harty Township, Cochrane District, Northeastern Ontario, Ontario, P0L 2G0, Canada"
